GEOIDFQ,NAME,GEOTYPE,Year,Number of Sales,Median Sales Price,Median Sales Price MOE,Median Household Income (MSA),Median Household Income MOE (MSA),Sales Price to Income Index (MSA),Median Sales Price (2024 Dollars),"Median Household Income (MSA, 2024 Dollars)"
M100000US3957862,Obetz,PLACE,2019,75,182500.0,10988.105913053905,67207,1091.0,2.715490945883613,223925.9730811204,82462.42670061841
M100000US3957862,Obetz,PLACE,2020,105,203000.0,10585.732810990661,66715,579.0,3.042793974368583,246043.8968977362,80861.17527848508
M100000US3957862,Obetz,PLACE,2021,122,238970.0,10878.306770620324,71839,1250.0,3.3264661256420607,276644.13156437984,83164.57198582869
M100000US3957862,Obetz,PLACE,2022,122,316995.0,16116.747548772268,75777,1639.0,4.183261411774021,339778.38941757364,81223.32218140816
M100000US3957862,Obetz,PLACE,2023,112,309500.0,15672.553266068562,77390,1550.0,3.9992247060343713,318628.5140891757,79672.57093816253
M100000US3957862,Obetz,PLACE,2024,83,280000.0,17056.74109556997,82938,1487.0,3.376015819045552,280000.0,82938.0
M100000US3958940,Ostrander,PLACE,2013,12,288000.0,68979.29690614967,54079,1130.0,5.325542262245974,387807.329249604,72820.25193919908
M100000US3958940,Ostrander,PLACE,2015,22,280739.0,43475.12080823693,58192,1604.0,4.824357299972505,371554.51368889154,77016.37556799724
M100000US3958940,Ostrander,PLACE,2016,12,349529.0,40338.94884670929,60294,1005.0,5.797077652834445,456834.18600707484,78804.22056856676
M100000US3958940,Ostrander,PLACE,2017,18,235000.0,51867.737670075214,63764,1469.0,3.6854651527507682,300738.0670691906,81601.11535574413
M100000US3958940,Ostrander,PLACE,2018,18,396900.0,48038.35330978055,64052,1189.0,6.196527821145319,495817.177936099,80015.32345972037
M100000US3958940,Ostrander,PLACE,2019,20,379090.0,37998.548062494476,67207,1091.0,5.6406326721918845,465140.2582757366,82462.42670061841
M100000US3958940,Ostrander,PLACE,2020,22,388700.0,43605.52098918419,66715,579.0,5.826275949936297,471119.520808621,80861.17527848508
M100000US3958940,Ostrander,PLACE,2021,32,422371.5,39852.92002199034,71839,1250.0,5.879417864948008,488959.2702642359,83164.57198582869
M100000US3958940,Ostrander,PLACE,2022,32,494400.0,46385.334148034264,75777,1639.0,6.524407142008789,529934.0233380602,81223.32218140816
M100000US3958940,Ostrander,PLACE,2023,33,509900.0,24974.248812413694,77390,1550.0,6.58870655123401,524939.1900939279,79672.57093816253
M100000US3958940,Ostrander,PLACE,2024,33,539000.0,42214.184196975446,82938,1487.0,6.498830451662688,539000.0,82938.0
M100000US3961112,Pataskala,PLACE,2012,171,139000.0,8477.64934921724,53699,1282.0,2.588502579191419,189912.50206886942,73367.70826328215
M100000US3961112,Pataskala,PLACE,2013,229,150000.0,8332.37263906366,54079,1130.0,2.773719928253111,201982.98398416876,72820.25193919908
M100000US3961112,Pataskala,PLACE,2014,238,161950.0,7562.299412445702,56371,981.0,2.8729311170637386,214593.19051601787,74694.86102240472
M100000US3961112,Pataskala,PLACE,2015,277,163000.0,8053.087406436237,58192,1604.0,2.8010723123453394,215728.43720070712,77016.37556799724
M100000US3961112,Pataskala,PLACE,2016,310,178950.0,10034.277761402049,60294,1005.0,2.9679570106478255,233887.53890511527,78804.22056856676
M100000US3961112,Pataskala,PLACE,2017,359,197000.0,6296.402409343677,63764,1469.0,3.0895175961357504,252108.08175587468,81601.11535574413
M100000US3961112,Pataskala,PLACE,2018,322,219000.0,8587.828051480068,64052,1189.0,3.419096983700743,273580.1510909692,80015.32345972037
M100000US3961112,Pataskala,PLACE,2019,318,231950.0,11827.030256450258,67207,1091.0,3.4512773966997488,284600.7093488541,82462.42670061841
M100000US3961112,Pataskala,PLACE,2020,335,259990.0,7084.325683155102,66715,579.0,3.8970246571235854,315117.99386424845,80861.17527848508
M100000US3961112,Pataskala,PLACE,2021,390,305000.0,9975.714842160733,71839,1250.0,4.245604755077325,353083.90227700485,83164.57198582869
M100000US3961112,Pataskala,PLACE,2022,370,357400.0,10665.251383852923,75777,1639.0,4.716470696913311,383087.41897456057,81223.32218140816
M100000US3961112,Pataskala,PLACE,2023,263,358000.0,13482.68206026033,77390,1550.0,4.625920661584184,368558.99206437764,79672.57093816253
M100000US3961112,Pataskala,PLACE,2024,289,372000.0,17214.92928069,82938,1487.0,4.4852781595890905,372000.0,82938.0
M100000US3962498,Pickerington,PLACE,2012,287,161000.0,4855.646908468323,53699,1282.0,2.99819363489078,219970.59592149625,73367.70826328215
M100000US3962498,Pickerington,PLACE,2013,318,164400.0,5013.798886347781,54079,1130.0,3.03999704136541,221373.35044664895,72820.25193919908
M100000US3962498,Pickerington,PLACE,2014,324,181900.0,5038.111789965338,56371,981.0,3.2268364939419203,241028.10345701544,74694.86102240472
M100000US3962498,Pickerington,PLACE,2015,368,189950.0,4944.614586058686,58192,1604.0,3.264194390981578,251396.42114278724,77016.37556799724
M100000US3962498,Pickerington,PLACE,2016,469,207750.0,4653.386072084519,60294,1005.0,3.445616479251667,271529.12102563673,78804.22056856676
M100000US3962498,Pickerington,PLACE,2017,462,229000.0,5523.731901041542,63764,1469.0,3.5913681701273448,293059.6483355092,81601.11535574413
M100000US3962498,Pickerington,PLACE,2018,441,245000.0,5058.72656850188,64052,1189.0,3.8250171735464935,306059.98638030805,80015.32345972037
M100000US3962498,Pickerington,PLACE,2019,475,249135.0,5119.013865637692,67207,1091.0,3.706979927686104,305686.56056747906,82462.42670061841
M100000US3962498,Pickerington,PLACE,2020,530,280000.0,5071.4482560102915,66715,579.0,4.1969572060256315,339370.8922727396,80861.17527848508
M100000US3962498,Pickerington,PLACE,2021,536,350000.0,6722.476794952116,71839,1250.0,4.872005456646112,405178.24851459573,83164.57198582869
M100000US3962498,Pickerington,PLACE,2022,471,395000.0,8612.489325487797,75777,1639.0,5.212663473085501,423389.84469768166,81223.32218140816
M100000US3962498,Pickerington,PLACE,2023,410,420000.0,9278.012115058065,77390,1550.0,5.427057759400439,432387.64432133693,79672.57093816253
M100000US3962498,Pickerington,PLACE,2024,387,425000.0,10040.839478943763,82938,1487.0,5.124309725336999,425000.0,82938.0
M100000US3963030,Plain City,PLACE,2012,36,128750.0,17917.942214933588,53699,1282.0,2.397623791876944,175908.16288753194,73367.70826328215
M100000US3963030,Plain City,PLACE,2013,35,166000.0,21104.828165985313,54079,1130.0,3.0695833872667766,223527.83560914677,72820.25193919908
M100000US3963030,Plain City,PLACE,2014,44,162450.0,16113.934297513433,56371,981.0,2.881800926008054,215255.71966240878,74694.86102240472
M100000US3963030,Plain City,PLACE,2015,41,183500.0,17806.597435708223,58192,1604.0,3.153354412977729,242859.9277688942,77016.37556799724
M100000US3963030,Plain City,PLACE,2016,51,188000.0,17689.835924078692,60294,1005.0,3.1180548644972967,245715.8832867375,78804.22056856676
M100000US3963030,Plain City,PLACE,2017,56,220750.0,20100.083643722206,63764,1469.0,3.4619848190201368,282501.82257669716,81601.11535574413
M100000US3963030,Plain City,PLACE,2018,53,260000.0,18247.004254317704,64052,1189.0,4.059201898457503,324798.35289338813,80015.32345972037
M100000US3963030,Plain City,PLACE,2019,61,279000.0,16198.50114199549,67207,1091.0,4.1513532816522085,342330.6656966169,82462.42670061841
M100000US3963030,Plain City,PLACE,2020,81,282000.0,14951.314482490096,66715,579.0,4.226935471782958,341794.97007468774,80861.17527848508
M100000US3963030,Plain City,PLACE,2021,78,348372.5,15209.361766273229,71839,1250.0,4.849350631272707,403294.16965900286,83164.57198582869
M100000US3963030,Plain City,PLACE,2022,79,429900.0,18515.07589883277,75777,1639.0,5.673225385011283,460798.2132545148,81223.32218140816
M100000US3963030,Plain City,PLACE,2023,118,419900.0,18322.360010817076,77390,1550.0,5.425765602791058,432284.6948822128,79672.57093816253
M100000US3963030,Plain City,PLACE,2024,180,466458.5,12665.904273797973,82938,1487.0,5.624183124743785,466458.5,82938.0
M100000US3963716,Pleasantville,PLACE,2015,12,72000.0,16538.02912175484,58192,1604.0,1.2372834753918065,95291.08882485222,77016.37556799724
M100000US3963716,Pleasantville,PLACE,2017,14,88450.0,31145.355157837574,63764,1469.0,1.3871463521736402,113192.6894990209,81601.11535574413
M100000US3963716,Pleasantville,PLACE,2020,11,119900.0,29054.132625767164,66715,579.0,1.7971970321516901,145323.464226791,80861.17527848508
M100000US3963716,Pleasantville,PLACE,2022,18,181450.0,26377.452014547387,75777,1639.0,2.3945260435224407,194491.3603047958,81223.32218140816
M100000US3963716,Pleasantville,PLACE,2023,14,187500.0,23905.410889947958,77390,1550.0,2.422793642589482,193030.1983577397,79672.57093816253
M100000US3964486,Powell,PLACE,2012,216,291000.0,10675.806123620607,53699,1282.0,5.419095327659733,397586.6050506547,73367.70826328215
M100000US3964486,Powell,PLACE,2013,247,318025.0,11923.095716742198,54079,1130.0,5.880748534551304,428237.5898771018,72820.25193919908
M100000US3964486,Powell,PLACE,2014,229,320000.0,13741.476186012007,56371,981.0,5.676677724361817,424018.65369018656,74694.86102240472
M100000US3964486,Powell,PLACE,2015,265,347500.0,12694.031414834188,58192,1604.0,5.971611218036844,459911.85231439094,77016.37556799724
M100000US3964486,Powell,PLACE,2016,254,348075.0,14949.5038316674,60294,1005.0,5.772962483829237,454933.8089097401,78804.22056856676
M100000US3964486,Powell,PLACE,2017,271,362000.0,13586.454203095043,63764,1469.0,5.677184618279907,463264.5969321149,81601.11535574413
M100000US3964486,Powell,PLACE,2018,255,388000.0,12188.68831155213,64052,1189.0,6.05757821769812,484699.0804716715,80015.32345972037
M100000US3964486,Powell,PLACE,2019,256,400000.0,11872.512663346495,67207,1091.0,5.951760977279153,490796.65332848305,82462.42670061841
M100000US3964486,Powell,PLACE,2020,248,435000.0,14658.024006478678,66715,579.0,6.520272802218392,527236.9219237204,80861.17527848508
M100000US3964486,Powell,PLACE,2021,253,490000.0,21239.140320471328,71839,1250.0,6.820807639304556,567249.547920434,83164.57198582869
M100000US3964486,Powell,PLACE,2022,204,599950.0,21667.08437654611,75777,1639.0,7.91731000171556,643070.2210794281,81223.32218140816
M100000US3964486,Powell,PLACE,2023,173,595000.0,32762.39537297195,77390,1550.0,7.688331825817289,612549.1627885606,79672.57093816253
M100000US3964486,Powell,PLACE,2024,174,585000.0,28153.499442427576,82938,1487.0,7.053461621934457,585000.0,82938.0
M100000US3964780,Prospect,PLACE,2012,15,76000.0,22993.959657330917,53699,1282.0,1.415296374234157,103837.05149089264,73367.70826328215
M100000US3964780,Prospect,PLACE,2013,13,85000.0,21851.81052925411,54079,1130.0,1.5717746260100964,114457.02425769564,72820.25193919908
M100000US3964780,Prospect,PLACE,2015,17,89000.0,16118.510007463468,58192,1604.0,1.529419851525983,117790.37368627566,77016.37556799724
M100000US3964780,Prospect,PLACE,2016,29,99900.0,13485.766333056821,60294,1005.0,1.6568812817195742,130569.2379805589,78804.22056856676
M100000US3964780,Prospect,PLACE,2017,18,100500.0,23424.381835588854,63764,1469.0,1.57612445894235,128613.5137891645,81601.11535574413
M100000US3964780,Prospect,PLACE,2018,18,114000.0,21602.82758415938,64052,1189.0,1.7798039093236746,142411.58549940863,80015.32345972037
M100000US3964780,Prospect,PLACE,2019,16,130353.5,17776.274412776493,67207,1091.0,1.939582186379395,159942.65387413604,82462.42670061841
M100000US3964780,Prospect,PLACE,2020,19,135000.0,25063.31970747227,66715,579.0,2.0235329386195007,163625.25163149944,80861.17527848508
M100000US3964780,Prospect,PLACE,2021,20,200450.0,26822.799633137718,71839,1250.0,2.79026712509918,232051.37118500203,83164.57198582869
M100000US3964780,Prospect,PLACE,2022,11,215000.0,43914.649941068885,75777,1639.0,2.8372725233250193,230452.70027848496,81223.32218140816
M100000US3964780,Prospect,PLACE,2023,18,164250.0,34671.23466669432,77390,1550.0,2.1223672309083863,169094.45376137996,79672.57093816253
M100000US3964780,Prospect,PLACE,2024,15,221000.0,39406.7656396072,82938,1487.0,2.6646410571752392,221000.0,82938.0
M100000US3966390,Reynoldsburg,PLACE,2012,331,104900.0,4551.362429037941,53699,1282.0,1.953481442857409,143322.45659729786,73367.70826328215
M100000US3966390,Reynoldsburg,PLACE,2013,444,124250.0,4012.4966240044396,54079,1130.0,2.297564673902994,167309.2384002198,72820.25193919908
M100000US3966390,Reynoldsburg,PLACE,2014,507,128100.0,4034.321009545529,56371,981.0,2.27244505153359,169739.96730535282,74694.86102240472
M100000US3966390,Reynoldsburg,PLACE,2015,598,139700.0,3671.570559080481,58192,1604.0,2.40067363211438,184891.18206710913,77016.37556799724
M100000US3966390,Reynoldsburg,PLACE,2016,629,155000.0,3524.1875916885083,60294,1005.0,2.5707367233887286,202584.90377363993,78804.22056856676
M100000US3966390,Reynoldsburg,PLACE,2017,663,165000.0,3545.762406071003,63764,1469.0,2.5876670221441564,211156.5151762402,81601.11535574413
M100000US3966390,Reynoldsburg,PLACE,2018,643,176000.0,4030.5834400063836,64052,1189.0,2.747767438955848,219863.50042013964,80015.32345972037
M100000US3966390,Reynoldsburg,PLACE,2019,603,189900.0,4184.255381917121,67207,1091.0,2.8255985239632775,233005.71116769733,82462.42670061841
M100000US3966390,Reynoldsburg,PLACE,2020,579,215000.0,4433.584731107243,66715,579.0,3.2226635689125382,260588.36370942503,80861.17527848508
M100000US3966390,Reynoldsburg,PLACE,2021,614,245000.0,4871.444447383925,71839,1250.0,3.410403819652278,283624.773960217,83164.57198582869
M100000US3966390,Reynoldsburg,PLACE,2022,566,280000.0,5849.167508407114,75777,1639.0,3.6950525885163046,300124.44687430596,81223.32218140816
M100000US3966390,Reynoldsburg,PLACE,2023,483,285000.0,6825.978273650773,77390,1550.0,3.6826463367360125,293405.9015037643,79672.57093816253
M100000US3966390,Reynoldsburg,PLACE,2024,451,311270.0,7885.984471989712,82938,1487.0,3.753044442836818,311270.0,82938.0
M100000US3966936,Richwood,PLACE,2012,25,59900.0,12849.534915442364,53699,1282.0,1.115477010745079,81839.99189874301,73367.70826328215
M100000US3966936,Richwood,PLACE,2013,30,68500.0,11996.44690308788,54079,1130.0,1.266665433902254,92238.89601943707,72820.25193919908
M100000US3966936,Richwood,PLACE,2014,29,82000.0,11732.469488048217,56371,981.0,1.4546486668677157,108654.7800081103,74694.86102240472
M100000US3966936,Richwood,PLACE,2015,40,91950.0,11116.3175159348,58192,1604.0,1.5801141050316194,121694.66135340503,77016.37556799724
M100000US3966936,Richwood,PLACE,2016,41,103500.0,12744.08455251202,60294,1005.0,1.7165887152950543,135274.4357456241,78804.22056856676
M100000US3966936,Richwood,PLACE,2017,31,110000.0,13923.024391011924,63764,1469.0,1.7251113480961044,140771.01011749348,81601.11535574413
M100000US3966936,Richwood,PLACE,2018,45,134000.0,10504.171022125678,64052,1189.0,2.092050209205021,167396.07418351542,80015.32345972037
M100000US3966936,Richwood,PLACE,2019,41,127000.0,10372.068428130904,67207,1091.0,1.8896841102861308,155827.93743179337,82462.42670061841
M100000US3966936,Richwood,PLACE,2020,40,151500.0,12787.049869935738,66715,579.0,2.27085363111744,183623.8934975716,80861.17527848508
M100000US3966936,Richwood,PLACE,2021,31,176000.0,17325.655145448905,71839,1250.0,2.449922743913473,203746.776395911,83164.57198582869
M100000US3966936,Richwood,PLACE,2022,30,197250.0,17746.771311104454,75777,1639.0,2.6030325824458607,211426.95409270306,81223.32218140816
M100000US3966936,Richwood,PLACE,2023,27,194900.0,24978.674576656027,77390,1550.0,2.51841323168368,200648.45685292516,79672.57093816253
M100000US3966936,Richwood,PLACE,2024,25,196000.0,23990.594845693224,82938,1487.0,2.3632110733318865,196000.0,82938.0
M100000US3967440,Riverlea,PLACE,2016,14,357075.0,54417.7486518403,60294,1005.0,5.922231067767937,466696.8033224031,78804.22056856676
M100000US3967440,Riverlea,PLACE,2017,13,340000.0,58575.62524201656,63764,1469.0,5.332162348660686,435110.3949086162,81601.11535574413
M100000US3967440,Riverlea,PLACE,2019,14,387500.0,43276.26474138416,67207,1091.0,5.7657684467391785,475459.257911968,82462.42670061841
M100000US3967440,Riverlea,PLACE,2021,13,527000.0,74665.96266484908,71839,1250.0,7.335848216150002,610082.6770491198,83164.57198582869
M100000US3969302,Russells Point,PLACE,2016,11,109900.0,64759.92242125074,60294,1005.0,1.8227352638736856,143639.23177240664,78804.22056856676
M100000US3969302,Russells Point,PLACE,2022,14,155000.0,60721.308400217626,75777,1639.0,2.045475540071526,166140.31880541937,81223.32218140816
M100000US3969302,Russells Point,PLACE,2023,13,249900.0,71895.05326619328,77390,1550.0,3.2290993668432613,257270.64837119548,79672.57093816253
M100000US3969302,Russells Point,PLACE,2024,14,222500.0,64295.51208124232,82938,1487.0,2.6827268562058406,222500.0,82938.0
M100000US3971976,Shawnee Hills,PLACE,2012,15,248000.0,45794.62570936368,53699,1282.0,4.618335536974618,338836.6943387023,73367.70826328215
M100000US3971976,Shawnee Hills,PLACE,2014,19,290000.0,37548.84962372875,56371,981.0,5.144489187702897,384266.90490673156,74694.86102240472
M100000US3971976,Shawnee Hills,PLACE,2015,21,297000.0,62231.776526964815,58192,1604.0,5.103794335991202,393075.74140251544,77016.37556799724
M100000US3971976,Shawnee Hills,PLACE,2016,15,294000.0,41556.83084270934,60294,1005.0,4.876107075330879,384257.8174803235,78804.22056856676
M100000US3971976,Shawnee Hills,PLACE,2017,13,337500.0,55993.856459152,63764,1469.0,5.292955272567593,431911.05376958224,81601.11535574413
M100000US3971976,Shawnee Hills,PLACE,2019,20,343500.0,45229.56042225931,67207,1091.0,5.1110747392384726,421471.6260458348,82462.42670061841
M100000US3971976,Shawnee Hills,PLACE,2020,22,394950.0,49566.7251631413,66715,579.0,5.9199580304279396,478694.76393970894,80861.17527848508
M100000US3971976,Shawnee Hills,PLACE,2021,20,445500.0,44331.12245159604,71839,1250.0,6.201366945530979,515734.02775214973,83164.57198582869
M100000US3971976,Shawnee Hills,PLACE,2022,11,495000.0,80308.54015583641,75777,1639.0,6.532325111841324,530577.1471527909,81223.32218140816
M100000US3972977,Somerset,PLACE,2016,12,109500.0,19592.903824126446,60294,1005.0,1.816101104587521,143116.43202073273,78804.22056856676
